ID,city,state,Ave_Price_2000,Ave_Price_2001,Ave_Price_2002,Ave_Price_2003,Ave_Price_2004,Ave_Price_2005,Ave_Price_2006,Ave_Price_2007,Ave_Price_2008,Ave_Price_2009,Ave_Price_2010,Ave_Price_2011,Ave_Price_2012,Ave_Price_2013,Ave_Price_2014,Ave_Price_2015,Ave_Price_2016,Ave_Price_2017,Ave_Price_2018,Ave_Price_2019,Ave_Price_2020,Ave_Price_2021,Ave_Price_2022,Ave_Price_2023,Total_Ave_Price
6000,Mitchellville,IA,100416.29451376002,109450.05381393083,114952.99919996137,116502.28446948256,122063.24175418344,128210.75714350224,137026.69003194856,131619.0452572599,128407.91311806145,124168.51814916467,123058.50017360608,115238.79044705602,117494.66591085063,126607.25655890243,133941.87205291653,140424.57856803059,146928.9329182919,158136.48095381798,166121.42081446064,176259.19003236297,186345.62807257613,208584.13351657157,231940.09429267756,240099.76398587678,145166.62940621885
34101,Springfield,MI,52826.98386897792,52672.76958732132,54257.21777583228,57336.98737151711,62175.21764215804,64156.759899141354,64774.380021841884,63815.06387848122,57679.33574851772,50741.587978033815,47444.992641037,46295.31389162698,45336.033765474014,44006.51313898028,46839.06151931561,49065.136717909416,53874.11276911804,62116.570226219796,68832.26277772548,78370.36771188927,86256.51338476717,102507.52204000672,113941.48988739912,115096.722657715,64184.121537541934
8582,Grand Junction,MI,42970.709274373345,56629.42605773255,68703.18816045807,57334.354370103334,55342.124947902164,64772.44474014891,69993.34253921852,69495.83137466433,73881.19279085162,77356.20686111118,69454.86848076618,73601.30626094034,77431.83784473903,84093.98686357404,93509.3238625945,97285.8897738442,105163.26007810999,112795.26918173199,124170.97048032418,132564.03193148636,142000.64881604994,169878.50534795888,183370.80433028415,172440.9244907234,94760.01870248716
34333,Trent Woods,NC,158635.8113108791,166744.16238543432,171689.31276934737,176059.60265966677,183059.21635626492,198808.379820423,225688.31913287294,251227.80593963925,249797.7488260914,233514.983865428,216117.46507117676,206182.4850279349,204379.85609380563,204674.67490350423,201571.69399643524,199609.72525504977,202561.0040734042,208570.8981546541,219992.4792021387,231031.3819845201,246707.17416906302,278823.7755426525,327677.8512338512,348667.66919545736,221324.72820707058
826184,Norfolk,NY,43867.90723280112,46943.659330124174,50580.96632233964,54185.974760111916,57892.13854031943,60722.93509012003,67798.73661979039,72350.78464633996,71946.60198838318,67474.9899835984,67487.58365421699,67747.57013799994,70609.59043780674,74093.94437251087,74590.3055931863,73328.3449528991,76795.62622031635,77470.98326567272,77357.93614028512,81525.63897036415,86685.79685126546,100226.4391994354,113954.9172878132,116121.67130785681,72990.04345439823
50636,Abernathy,TX,64415.531365814,68058.81342722564,76262.52689253971,78802.16256501379,79826.2975994869,82935.63081173395,85460.26349000762,89489.61036506399,91504.00084894727,90992.02094175298,90161.88643326513,88345.379853116,89059.38584502765,89902.20977159734,90672.55335470453,92428.63169991817,98806.22150917932,101283.94919138053,108127.74755309895,112389.90916300284,123700.36200433993,137494.03661796584,151123.40530706095,151379.52267016366,97192.58580339195
51089,Boscawen,NH,109308.77099565719,125769.46771658679,143145.5662259231,167649.39215881118,185878.81540028471,207850.87558556013,221399.41361149252,211672.58157138366,196351.9344149167,180270.28789197982,174699.15824110774,169016.22402631983,173582.22405968257,180150.85606362484,186420.83794467643,187351.86877665948,197781.09768220547,211620.89530123526,227974.70539361972,239946.68666043668,260283.975298075,307254.3786032427,352446.2791992627,368302.58244282205,207755.36980273193
3606,Bellaire,MI,118680.03945250793,132167.20638170908,145709.1127915951,154222.58246977616,163081.9154181806,169087.97312400225,170273.19687151932,178497.15912285275,175050.90811482572,158261.84115132678,139149.30748170937,132003.94887486662,135988.47114845854,149982.04528355642,162373.17185351462,171707.33432821697,189583.7899552599,198941.52495341873,185874.00337209113,193825.22935987028,213678.69431308136,261116.4034774224,319627.85327410995,326936.8518660637,181075.85685166402
40203,Overton,NV,136540.06585791582,143003.686503167,151211.08595141888,159609.79581703458,186443.60710614148,226776.7754624059,268280.0923515951,266682.017849212,217734.58965283376,176891.78544311304,145188.55848868922,118668.77385744666,105699.04228414198,119892.15922640222,141302.91014660022,156420.4296107728,166035.44312163503,185451.0664057225,216807.0305479846,233233.94504759202,239218.55502944448,272621.44012246194,320527.4312174277,306550.74917391123,194199.62651146122
43570,Brooks,GA,190832.59145343603,215782.3612593892,228592.59012263446,235849.97224273797,253707.91268641877,267111.8242012695,291936.69596732006,289523.44763200503,290100.77384976315,246683.8698040629,220979.71981963862,197336.51985396535,205734.42277809998,222539.11500501027,246274.36896312187,265225.3462442289,285141.71203020506,318437.8634384778,339076.50207122276,364424.4377444926,391325.3099791466,451824.69932080136,512804.75703170284,526464.1538458945,294071.2903060435
29213,Port Royal,SC,83341.85359221006,89847.83632729283,94109.34215219249,100691.60919036214,113925.06475234321,126617.89591254626,148705.25772149008,160883.23885066868,152926.47436906325,139550.57216289852,130492.83068875807,124799.2145872959,123904.02276251015,134234.0700601964,137381.55679660218,145937.38262677495,159934.3622742853,170132.73668158523,181525.61483164213,188761.3525102029,201807.43663235023,240717.1722042684,282156.58122114517,304287.7316344807,155694.6337726319
56423,Plymouth,OH,76427.04050835605,81981.30198572615,84105.68726702883,86442.69440423296,85828.74967033205,88185.74113262836,95494.352010346,97090.06041509361,88695.5917063182,85285.90326396917,80620.92893636697,78147.62829725361,78432.88524069409,83292.03780408167,84045.86872907227,85142.30574483461,93205.9798150871,97325.74603902787,103786.36234566807,107250.9978825224,113961.33412952228,136561.94848388908,148446.05080158787,148314.13971779545,96169.63901380978
8414,Heiskell,TN,82316.74848413786,86414.85384640431,90041.47846044712,92883.21987099008,96398.92395553929,106758.58498251207,116087.30128927105,121028.57794421627,123467.73990048777,121257.7649784405,120258.60763602174,119928.41388198423,124060.54972730171,130320.7463311157,134510.11377541404,142111.74239912603,150673.70275368603,161022.9843842382,169313.00250273157,179093.9015111267,197181.01874969693,233102.94488986602,275897.48639276647,285139.326068409,144136.2389464971
39758,Merrill,MI,98198.72531185196,102080.50417052675,102516.86681342388,103095.81841445348,113394.89257489496,119386.96040897943,120085.6809645118,104834.03099489915,85604.12291310533,77593.8676743614,84027.22432920332,79068.75701547203,79557.94641585705,88618.56577853812,91269.33603847516,96627.80924736163,98616.4662956738,105794.81992058683,111799.7570059271,118220.58961350094,127607.92334271462,150339.12617831692,166647.9710021302,175117.0213035834,108337.69932201457
49800,Springport,MI,104937.51629734894,111144.98717904993,110291.22257482109,124144.94832715055,132770.66752935053,141230.57981009386,141006.65233279867,136330.2974416848,117143.85222792388,97637.58445252327,91437.14566908458,89062.94473205433,90626.58724031517,98425.0175451034,109914.38212679165,117148.27507610321,121369.42503438696,124701.32604064286,130701.62061356776,147133.62137043517,163442.3673640806,187525.74067568543,200321.63942936063,199525.74304978026,128665.58933917241
16852,Avoca,MI,181707.031326352,177834.94716313094,189423.8587373496,195176.6622349245,182246.75355960417,196326.87411238303,199724.6074978998,189139.08556262284,171852.03613880224,130070.79907008726,115360.96568843843,99995.26005917904,106222.52762396347,121099.42235763691,140503.51774580826,147967.40386170923,160763.60948328723,179703.44108907902,190053.85717826293,208122.40633818813,225513.9217385042,264787.47600091295,286486.991185347,284773.6105324597,181035.7110952472
53851,Pemberville,OH,112504.3491197846,119682.9559567886,124538.60412375543,127810.13873405887,134325.3001946592,138883.6497923168,142848.9918046924,144958.48578200315,140841.61599251573,136918.33990991247,134012.10305200878,130758.75689060394,132527.7275860324,137980.93212892438,140540.52505189265,147237.4441194711,151670.294621854,152836.2469245298,162712.26157311266,171063.7126251477,181869.20324266492,201792.43552573767,214439.7146759523,216626.36012750858,149974.1728981637
39546,Luther,OK,70163.08492282992,72243.79681155397,74173.59803209781,76050.48593541328,80110.35294869448,83088.39253385553,91640.5446944058,97464.51009495166,102881.24401190151,104714.62338341524,103937.91135243345,106048.10580992833,105184.89449391108,112759.4955818174,122558.34023844409,133843.37048253746,137750.6538751136,141242.44371518676,152285.21420867566,159856.22532881305,174357.86219174767,208981.5072561745,239943.98454430723,242631.43724071735,124746.33665370528
133144,Ocean View,HI,113301.64502227535,126817.76099270857,136688.27111138782,143339.11435265074,172247.73247045657,216808.16696767937,278258.32574972167,311846.8369398702,288605.8044466051,294144.7889237698,260161.77865055724,169464.55916201603,119775.41852155614,125456.80018008461,127446.95336202119,132046.1012374488,146022.86161622778,159472.97120874014,170568.6371025334,175103.80626749826,189457.51127364172,228449.1300144816,285818.3241371753,287032.73638337996,194097.3348372703
6115,Naples,ME,111044.72195210308,115232.90357788,132826.98781936796,156990.07608252,185667.06949372866,201301.28893706776,210483.6555340476,216395.89326544423,214097.70741672124,193792.96485024496,184440.6452419098,193591.87646912006,191318.29366524285,189638.40051912735,198494.7395684447,205137.45988702876,214748.0712267911,234445.6455735862,248555.65981176143,256528.2953469437,275778.8959624037,339136.3030770457,385956.2770702597,399034.8713815548,218943.2793220977
15666,Richwood,TX,93167.87020039475,94915.16804554164,98302.7495068423,104221.61074187346,108318.05977813143,113041.72945518635,116651.93968686393,123194.2697639272,126903.72146504709,127981.12362499286,130776.53924662368,125562.42757845686,124015.2965266953,132076.55551181032,146594.61565474916,158934.07358331757,170374.2364626676,183760.4863500139,190242.28540725505,202489.5714992767,212255.5030938783,228866.0800170146,249437.32318263556,253329.87022081562,150642.21277516714
57019,Richfield Springs,NY,58046.25774024912,65455.85969352598,72798.14719901957,76414.13371989489,83864.8561469339,94241.0162849014,110204.86500244627,125394.25011651253,128294.1900998472,121075.56775908197,116339.24776391224,112591.60404033274,109928.39926635426,108603.61144305217,108962.38104753132,113121.561016779,115566.42835223675,121390.3884006705,126691.04294350882,137089.8885973183,146857.72195931498,166391.62058538376,184472.70206873337,189630.79783145105,116392.77246162469
38904,Harrod,OH,113780.91990090178,119643.79417918353,121864.70671193629,126073.54376770527,136362.4766438065,144892.91403661628,142651.68891349688,148514.39535132996,145064.92855509257,141575.7147863454,130230.475711036,127563.28874634685,124978.67134557712,126263.56067251162,127115.16392960514,132470.7424650851,135835.262375481,141660.87499589528,147939.04140812572,157221.24940388583,168531.83317082011,189995.70502980964,208610.58025571555,214959.02761660094,144741.68999887127
23948,Carbon Hill,AL,79065.7807496626,71923.94433640143,75424.69510766522,80800.87306146808,83603.31984704632,78258.64029470511,80243.99310349653,86873.68255989141,86011.66050634475,84397.19154807687,78644.24156030048,73658.5952085278,75099.43337313803,72480.25631844987,72477.81026110401,75308.67631703669,79287.96949798979,77228.2758621087,78393.23241736124,84278.87226350463,100471.77374235913,119382.07333241902,125590.2164750545,121867.66782497549,85032.20314871198
4072,Cherokee Village,AR,69934.13327458908,74407.70128132481,76326.31457378014,77892.91462047667,81445.47837345362,86599.39939168633,93123.1479743127,96728.14880461329,97996.13021383825,96792.78817979952,94526.49942800221,91728.5335202403,92460.80491893059,90910.58552727908,88908.35881838472,88572.57824342251,84225.38064951343,84136.41898871922,86688.92634773065,89332.71775007487,97630.46676540346,116511.89955485542,128193.40879795559,132983.30463173,92419.00169292152
10784,Charlotte,VT,227236.4347976302,256408.0947118148,290754.12343429594,323282.42920497945,354856.3021612614,383347.12643985305,414244.8603581137,447460.9345001397,435459.01084036,423538.0309029223,427951.52324710105,448200.5291460138,447944.2187467487,466823.62689342763,487514.63495897787,491238.2883808047,488683.7795942595,503091.2649622496,523683.1563451504,540285.8062056365,557836.3447689867,648693.499507519,749972.7385004953,764693.9049039126,462633.3609796939
17364,Centerville,MN,180614.0038179322,197774.5543186793,219263.85409393834,240181.80433040284,258912.65700127246,276319.08975500945,291111.7948860217,279912.1664095887,244299.96772077002,220420.953368002,218633.07718587786,194766.10073131762,190238.07654624726,211188.9102622725,231814.3494579573,242553.9243259031,259497.44863574498,279591.40772914886,300825.8819193106,314727.24612181424,329551.42401047447,373040.87323165213,404353.6005611519,400202.70417799527,264991.4946082702
32779,McGehee,AR,46164.657303936525,45596.75047429256,45871.153230431024,48803.71895496461,50783.1419398098,51995.373426620754,53514.13344116147,54128.32369345851,52960.192725110865,49723.159490508115,46221.28855748448,45948.44918349988,47113.33620369639,47684.290075159595,52441.51747461389,54853.28645339529,56360.76095103706,57002.68888123435,57432.75247020661,57188.69979039976,59240.31705194493,64403.27595639219,64700.23891476207,63233.51180776156,53056.875768828446
11012,Culver,IN,122678.70953247846,127816.57219706518,130807.52355060117,135534.79906759516,140140.99725948242,143749.74355875704,146414.53485029095,151794.5541857635,155042.0371944098,153616.3590102552,153047.01881191516,151389.79258349034,153636.2967262729,160657.95165442917,165011.3798845715,171429.83905152342,176504.71068533335,177823.71547824432,189746.425744904,196774.9237743956,208328.681742297,252927.07482731997,289121.09771743714,303674.52186175453,173236.21920627443
397512,Wilton,NH,158592.10336768025,179880.8854167571,206372.50835730086,233715.49648463706,261194.60993381686,282783.5478130507,290670.72440647165,278141.9158019323,264064.6548011837,239985.86033976797,233434.9705804932,218526.30416745215,205320.10931968933,214762.29883179822,222517.36870974535,230865.17738677887,242711.32956758878,256606.32729349626,272032.3087221307,281882.89014389616,307104.3960185147,362770.42262161314,409810.2318727779,432053.99759290845,261908.3516479784
34109,Staley,NC,113870.74218311983,114035.37788640628,118103.60959369648,125001.5711546818,114125.54472836874,116755.85151423955,124950.33810193908,129213.64436508874,131627.00418179535,129401.79700302436,123637.97718224832,119438.86327253538,120926.91453389467,125719.041113614,130721.45484100819,135313.4196396944,142336.56762927785,148948.4099949727,154304.23965760233,166697.9514084939,182732.2300765251,214947.23192789362,237430.47876525062,243254.55343535292,144312.2839246135
37023,Bunker Hill,IL,76700.96038971853,81480.16299100865,89012.81666442787,95499.61812645568,103247.70032492034,111399.32069628868,122048.15513332472,127424.59798814375,122971.53891012257,113671.7227655021,108058.83417464157,102411.00421175081,104183.1472262927,105740.31881907726,111308.27719591897,110883.68853816541,114591.83131795784,114592.59066374371,116027.75920284906,127436.23387761066,142383.49201489505,150370.76361172998,155938.4584573088,158004.14997742354,115224.46430330329
34680,Watkins Glen,NY,74991.61184276793,81444.72394606484,89115.01738112383,97228.4092282075,108358.29637243337,120567.12805422487,128128.12106255419,126900.08914738403,123526.5207601672,117512.66144242167,115984.39622964781,114615.3834116847,112797.12099424323,111878.81003844841,117452.27368867917,125655.52635532075,136227.8993133436,140813.59675776088,145128.31750912088,156880.92807097628,163728.81046242922,187244.9929177939,203127.44400391518,210068.633023996,129557.3630006129
44737,Continental,OH,95197.78960144513,103356.05967975628,109633.01623407788,109706.31830939774,113500.06902278261,117606.48543291005,118026.39654522882,117717.06212763504,117514.93531815533,112235.08751086013,108492.22358291945,103677.83768327847,101847.74473897905,103777.35304236965,106163.37153702158,107134.79242362421,117447.14782999507,119561.95899095283,127001.22219597199,136921.11868703668,148086.03604252372,165388.91744934648,173681.8371310707,174303.26821851305,121165.75205566047
20833,Tracy City,TN,47602.54533770434,49992.33906048467,52258.98530017296,55906.18618905907,58814.447082852734,62837.98801026595,68194.96980348771,72139.18138475339,74050.79905211678,72310.02902801891,70679.0171264744,69689.71176535057,71729.28874573771,72135.30364288218,72120.32903964673,77186.96318733266,85018.19403325122,87553.25531595749,89787.09620341769,98846.35201846233,110444.3237079521,135378.24830100255,153984.52864846578,157178.4184627872,81909.93751865155
43497,Sebring,OH,52391.92495357576,55675.59978000499,59949.78246482936,59672.90676600987,60349.06846222314,62368.696955378604,64176.68313390953,66588.16405918942,66506.84846211539,70337.61270458912,60279.53616539077,54403.61824139722,51917.89627853233,52089.01128169351,51992.965180541,53829.30084864064,56406.980543416175,60350.18704610035,67189.8102490263,66338.4294391129,68298.20940693082,84218.0776990243,91689.55803109612,95806.74515612746,63867.8172212023
17388,Chapmansboro,TN,112386.87672065786,119391.25129702671,123912.25175306102,128124.07811741611,130814.95211816805,136016.03649137294,143369.57739008038,152215.56207612858,156473.1064872755,153592.29481103414,149250.38702447785,145047.16517631544,146030.77083181692,153252.0341474202,160021.80580046994,171297.54509024974,187809.50718003092,207058.83848928494,222965.06198592437,238983.1178956655,259234.6260286492,305803.6060643568,359505.1359087089,357529.2769125714,184170.20274159012
12232,La Conner,WA,166170.81708236496,168005.72717852608,173021.3234209704,178523.85338768133,193627.72918617903,220903.1173950585,261783.1569932868,290372.024151224,285399.4621729169,248833.0676791504,232245.35658537972,214452.22345812013,208559.45027498982,221846.92037351988,236607.33460681012,249863.24054478257,269840.7116567632,293266.81209584273,321269.3323686038,330227.21152868064,352327.082574076,399150.32056860003,431582.40558081336,407977.9370514601,264827.359079825
52658,Ivanhoe,CA,57238.448667803306,59866.975367566796,61875.71653266486,68400.65928731693,81383.74612096256,103760.64961608574,135472.01435068273,148383.67326525282,125930.93325830204,97721.82780982298,84771.09897193093,73239.48349050627,67197.82951428644,77956.10027221247,92464.1494831674,100693.02995115507,104742.62219648757,123103.81586550888,137776.61128802967,151407.72954881046,162454.05003430104,191252.18796206708,218569.1632747556,228237.21342994104,114745.8220649842
3854,Broxton,GA,82493.19749425001,85436.47923208978,86421.72461697228,88003.44398429205,90474.73585964681,98567.50856292223,106315.31519923611,111455.34749112216,110426.04200840717,103398.67137453253,94014.84149307905,88383.73952682204,87028.45282964496,90162.22498403162,91291.9428063681,94465.30063660482,95788.39952329302,98785.56024162489,104045.7566706637,109455.45460307552,118011.7029575471,134005.5192691168,155397.26787831562,157266.6411908014,103378.9696014358
45528,Grantsville,MD,77696.45367518779,81797.6028065322,92420.87048835472,100026.3596534008,116790.52900491265,139618.6403952292,160088.62278013327,172317.72815967846,169347.98335032468,152031.5690047867,142003.97260726444,135521.7821358839,135903.13494376015,136473.38311750433,139562.30772552016,142227.4720739823,145567.26389875743,148531.10322722766,151874.57204979792,158400.38285802226,171451.25468889778,202233.07904334343,224827.49031942012,225090.3087050411,146741.82777970677
19799,Ovilla,TX,171801.18622763627,166696.24738376655,166288.8679353288,168711.83164778605,194957.57000291735,198362.27467202125,207209.10280858213,214608.8260325756,214824.22476492266,200024.90938485568,196692.8606623827,194502.80354893822,195271.71620270913,205978.4580848222,219673.92176573575,237083.3712893733,259082.4273722427,282932.34010733594,304672.22914582916,320268.8215456646,338607.60195845756,394295.3062765857,463513.87144656735,468870.9205939738,249372.1537858755
396597,Cockrell Hill,TX,60787.921375114056,63255.95729295254,68065.40525835997,71210.24182224373,77009.21084483353,81246.99322897653,81169.98757343847,80644.85273963583,79415.209045973,72008.35003263663,70374.78571489242,67126.303037908,61823.2025233462,66164.63791714824,74302.54884573823,83965.19931923023,100299.5092926962,115206.00168738955,133074.4049815091,145037.70197366446,157545.47067893256,184907.7524035933,217615.49065014007,222143.01741713102,101433.33981906182
14729,Wynnewood,OK,52406.200738567735,53743.138971970155,54731.48670219776,55784.59779629603,57638.68251132063,60322.89975648157,63653.65609376555,65927.53056952998,68208.28441556664,69756.90046965667,66467.24432291831,64544.92798579386,65567.7107191741,65452.216818642424,66007.42694166466,69161.0324782624,73628.48435199542,73299.74767009445,77471.27663797997,81237.71310891288,89750.39686648171,105779.79683294479,123617.07741834024,130925.94073409504,73128.51545469387
28599,Enterprise,FL,127612.84015549294,139899.57612471256,147807.97095456885,161696.6111010142,183856.99331591048,217215.20291262624,273604.7884803513,266826.3297713666,227978.08437390582,180501.5857563342,141032.74241745973,122512.28750524759,122541.76552713687,137493.95210933994,152802.8230167766,165624.59137568102,182000.7320284258,199180.46518462163,217769.32581810266,230065.51908409785,245757.70221398515,289034.01404135657,353975.8820587597,360783.0504910199,201982.28482576227
397259,Pleasant Springs,WI,215635.57634385687,226479.8358141419,238646.85826654898,254631.13862261813,277655.36593574734,289768.69505114347,307697.1968236455,320409.65356853226,317898.8893747287,295951.42458297114,288720.26714506716,276515.5834762731,270683.83870196494,275048.08303696505,283287.418501681,294342.72850492556,313169.4723035658,328599.8548238151,350714.32362011005,370359.37965110457,388914.91888489114,428113.9682443482,465878.67789424706,497821.1629165226,315706.0130037256
235191,Lost Creek,TX,421380.5786343005,403415.6892921552,395203.11610340094,386894.17700347974,398234.7724193214,408070.15361555386,425814.2046870024,445242.8230386612,458650.6058744993,439971.06124265166,435536.96021423355,448706.5225909496,482343.3078921728,540559.7936998011,596833.4022458245,655473.7303036813,687151.6820395424,705929.5138829894,743535.4141773797,769745.1970985476,833034.896588163,1115331.5798353602,1419948.295904183,1382246.802967818,624968.9283896531
396672,Roebling,NJ,91855.601233846,96795.29639618332,106930.14398060033,124184.81640388745,145365.5321660389,169188.25792260384,195216.72270416943,201918.8117210084,191167.45861422294,175261.58519887252,172589.74043782274,161079.41543362793,151105.89263423442,151564.52491802545,154575.5726355864,159013.78006294114,161617.45495027595,160679.94884893767,161513.86434357564,169200.3695518817,181564.62327636837,204905.1368963892,229759.10139147422,242179.7014288862,164968.0563813108
395849,Pittsfield,ME,75750.53595066378,80754.44945028058,87184.39605618443,93434.36660407849,103341.27125257127,116168.55183617312,120000.4909467611,122845.96755492107,124275.52568139847,112909.0158922577,95620.97484697978,95480.77584586688,94483.58950626141,95007.88134542487,95839.03842432395,90776.27290140197,91881.49491788958,98626.08922960151,105602.47996284482,110090.88864384574,119315.70085735916,146751.61963357058,177171.75018182478,190033.2408365916,110139.43201496154
49090,Elberton,GA,57947.081910525965,62917.73569109702,65253.05605663366,66632.24488194239,69703.47824591119,72258.0207872542,74626.17215827484,76533.8677013929,75529.37060404052,71327.57016084043,65806.52762127378,60252.391394838865,59041.70963237002,57950.38934559494,54687.16040164538,54444.44968354911,56956.93856851009,57508.487880203866,63060.442799364995,71689.90092179482,77860.249865941,95752.47774124854,116604.04022119007,123395.46109083047,71155.80105692787
12095,Jamestown,RI,280330.067274318,318354.44548056036,381620.8358320398,440332.5195185906,529921.0715040128,591746.1273977632,630015.7142726391,604893.3108947122,574036.6672118824,507859.1893269731,490712.47182024777,518302.60683819506,473944.87364733656,505873.85729976493,543419.9493821521,555967.4049935247,562986.4843292207,594451.1604468055,616114.7128459014,636774.1812982582,680696.962855907,824791.1148225091,967835.4018144681,968805.7626500353,574991.1205732423
56403,Lisbon Falls,ME,74290.81458780477,86095.44193714588,93696.53781417565,102974.30419308535,117506.43132199837,131446.36583907227,139461.42240527444,135051.10157002098,131214.44225285095,123149.28063270381,114910.53562486598,114156.02161980013,115671.51349517629,119239.9117089174,123264.27802446579,127883.7837706915,133779.56432127356,149119.45108329682,163518.50171375074,173124.85613938034,193502.85507636413,235145.31622787126,271126.89982089103,285500.27717196965,143951.24618136868
16809,Arrington,TN,245440.70927574683,259518.3967344409,261029.17491671882,274043.9747028396,288676.9573752301,317259.9011926793,364697.1150309671,399317.3407369221,398734.7406030625,382014.41247358563,370074.7585871461,385537.42130227387,397754.40503399336,410828.61180635175,442292.5121973404,474197.58863879315,514898.74012743426,555613.0467039356,592987.9478340775,644493.872549137,702807.1721032524,866450.3521127478,1137583.972115998,1132652.3364508464,492454.3941918966
31035,Copper Canyon,TX,291137.66006940574,295496.99770315905,291499.4974638748,293340.0949652656,315003.8973092419,329217.8868048507,344008.79137825646,354623.07595093764,368642.70668244077,359142.8360806036,359913.7558359311,352121.4377231169,359306.9509393869,387343.6788935968,414057.1256808737,451279.37760758743,477516.9171013024,509111.44860599964,546907.3377413434,563427.405283746,593633.3585304997,710095.8903124579,865948.9716424096,869606.8220871439,445932.66343305976
34062,South Rockwood,MI,161205.03880461396,172481.5681201735,170288.04090572757,174529.9518234382,184458.45725138602,196026.07005181897,202871.11126002917,186856.34490926514,156436.65598361878,119052.52907228221,124838.63080220229,122800.99013582036,114975.64924661846,126751.6750977713,143132.01042786203,157728.72319239975,167945.47151286592,177351.2456198629,187098.52814642046,200912.84837213138,212910.97617298955,240173.95585862375,263817.03281784133,271302.4379825661,176497.74764868038
19615,Newport,MN,148338.39236195455,170940.4619794405,185133.60326904999,201854.1389891332,219541.24518987056,230445.05009417262,238019.253651749,234428.862526543,208380.36183502583,179944.88383273754,171678.94709818796,149834.68689843334,143852.4366734155,158922.79428944213,177690.483176501,188163.41176682067,200938.91848062267,219288.95634568602,237924.5716341261,252845.5842583496,267509.2077649305,300605.0086885251,324151.61391642183,327205.39670397126,214068.2613093796
20211,Rockford,TN,86484.23590065136,92165.66525387923,94137.80306377883,98706.79869344452,104104.20261113712,111373.90153609724,124228.63799168786,135110.25132518364,135965.69647641302,129342.40035103395,126061.18440968845,122971.32118901929,123360.61081877576,129757.21090645045,134344.04375932456,144371.42895677668,154351.50521485135,162639.3002598219,170200.53745375917,180104.2871455749,200296.66614467822,235967.0596891807,274000.38506390137,290105.07600109157,148339.5920923417
29480,Sherwood,OH,139327.7277310679,142687.40590932974,148203.85926237874,154524.9950968004,161517.06719038403,165824.82407635395,173390.97378428688,173589.3562652926,174785.42993581315,167339.91559240702,171645.4540717552,161624.30269203792,156388.6266347398,157434.64645482582,167216.34241764285,174207.12975238796,184843.60802352012,195877.63956041366,206303.57188680675,220038.26760896915,237909.88485562793,272153.84750953264,300682.87537768914,313813.476939584,188388.801192902
397846,Cambridge,VT,121667.66196869973,131287.65785037793,140052.8667135722,149975.88291837834,168103.2004648364,188635.4960897925,202194.4139682003,211519.36515406877,218670.63186634987,216493.93495539855,212680.5604948202,206982.3297579486,209525.29500785246,218854.0600858643,221995.57090386318,228227.4829934294,237052.15924231117,246499.4526391315,257233.58837485476,270381.2598494932,285250.8420303497,325111.199178031,362473.1017746535,382500.71877978166,225557.03054425248
16678,Adams Center,NY,60212.60439507069,62461.981240763496,66863.45321364635,74010.93239609014,80713.97153046662,89924.82957528684,105520.8203785841,118909.26286559697,125644.19713280628,124920.04093612732,124770.2498811608,128634.6158847694,140255.2706224987,142295.73333717874,142618.48563005906,145349.90179411354,145961.25699569148,144500.3352387544,151449.00922802134,157110.9862178482,166009.8212194815,181695.9776884387,197777.91354130988,203173.5561702083,128366.05029641556
45158,Emlenton,PA,64244.50052176341,69892.63727329743,75202.92253105986,83440.54460638804,92017.46443893493,102456.84686819463,107378.83172440936,105909.6826924429,100337.25826764258,94741.11466377764,90851.46971603436,90631.5354954482,91781.67823341965,92903.43348683666,90852.62192285834,95428.38112616922,100761.75478616811,98415.68404569995,91387.22099410537,99344.41011892016,110945.14754115733,132256.66663380447,144501.08132112693,142012.89520177673,98653.99100880983
398005,West Brookfield,MA,148257.52465037024,165194.11628169537,181961.18351724348,204985.67501309677,235242.30135056342,258826.6418259639,269402.75283720583,259582.61369257365,244353.34769241317,222681.56117983456,222470.29262578243,203902.68246518835,191549.0894269353,192579.8471904895,199178.80057705738,209552.85035689492,224982.01518607815,240871.67578584017,255932.02086919887,264890.4009156239,281757.25175820146,330651.0053571233,361110.1419914509,378664.3099162922,239524.17093596316
14220,Union,IL,188923.42676929504,203637.2310462953,216427.77196334628,230919.58960680346,244815.81747908227,264832.63789390086,283260.0640785541,286831.66458037926,278287.98386563733,248649.96411314895,222766.2538725153,209088.20339461547,188689.78682854178,191327.22484790115,205076.00804017019,211533.01084179655,217453.395259004,227392.737561967,236939.53235001155,240225.75094025722,254204.21567436025,298860.08103145397,341996.0439976997,350424.9826175946,243440.1407772638
32485,Lewiston,MI,119290.22044345266,112024.66851330832,118684.97698491461,130667.02790232823,132553.16468239084,140509.934375405,154372.4234161836,152833.55399884042,137924.0052144509,125709.74266570131,118529.5732392012,117491.2078149809,124527.50852497296,126239.97574843571,119158.83464781377,125771.76151422544,114206.71969945803,109794.27539053083,115601.57820009482,116764.61691993086,120892.79590562232,137043.89893340762,151139.19722769555,155807.456383444,128230.79659778292
8008,Woodson Terrace,MO,48335.224337719446,52554.55527065385,56461.95074028268,59682.87193194448,64055.98876218093,69646.32847207853,75604.21000831123,76173.79237926751,72891.35263352674,68500.56345153283,63353.68560558081,54433.583556700796,48471.37550399012,47963.68608094061,49279.68989019961,50602.34532713177,54586.697240345144,61317.63057403583,69381.90532521701,74392.21752652385,79990.57604123847,97649.65520350121,110712.7274413122,117952.07557180758,67666.4453698343
